guideline_id,filename,guideline_name,icd10,age_category,file_size_bytes,sha256,candidate_section_count,candidate_chunk_count
687_3,687_3.pdf,Ожоги термические и химические. Ожоги солнечные. Ожоги дыхательных путей.,"L55, T20, T21, T22, T23, T24, T25, T27, T29, T30, T31, T32, T95","Взрослые, дети",3586169,37ec09cd43e4575269b957a8a4cc772dda15f891720787206aac2053fba00206,57,254
688_2,688_2.pdf,Открытая рана запястья и кисти,"S61.0, S61.1, S61.7, S61.8, S61.9, T01.2, T92.0","Взрослые, дети",1610276,be8ec419e6e58a1c525061665ebae2a99f29b8b1bc4cfe867b8fe10f2c77fa47,26,53
68_2,68_2.pdf,Гепатобластома,"C22.2, D13.4",Дети,4782537,aca5b9864b33e0697e9727d470479625391b28a28e2e992f2adc7a7b691c85c3,49,192
691_2,691_2.pdf,Повреждение связок коленного сустава,"M23.5, M23.6, S83.4, S83.5, S83.6, S83.7","Взрослые, дети",1950306,f146aedc62918bf5c82ef6787a6ec69279b20d65f14ef660d6f344d47f01eeb5,28,78
694_2,694_2.pdf,Нарушения митохондриального β-окисления жирных кислот  ,E71.3,"Взрослые, дети",5697708,62caa8e704da899f0dc7474cb934b6bd0e2f1fa60701e3d0e8716f67f57fd52c,61,157
695_2,695_2.pdf,Пароксизмальная ночная гемоглобинурия,D59.5,"Взрослые, дети",1161767,e28bc106d5f4383df6791fc920ec826894885f60ab31e06953601762fbbd0288,30,104
696_2,696_2.pdf,Апластическая анемия,"D61.3, D61.8, D61.9",Дети,1662150,1d94cefa05c68b44b1e3a3266c3ed85980ac256ec7f525b2a78b4cb455468c95,25,119
697_2,697_2.pdf,Ботулизм у детей,A05.1,Дети,804893,8845421d335208262be2f722f211bb5d846ac6a08ec58b14a63224f7010f87f2,23,42
698_2,698_2.pdf,Хронический средний отит,"H65.2, H65.3, H65.4, H66.1, H66.2, H66.3, H72.0, H90.0, H90.1, H90.2, H90.6, H90.7, H90.8","Взрослые, дети",1029672,ad4761a72a8c381f1f246c69a28994153a37215c38b5d305a7e81dc0fbca7a9d,22,68
699_2,699_2.pdf,Иммунная тромбоцитопения,D69.3,Дети,1382285,2d618f7959170de945a0614e70c782f4a80bbd584082924458e8d05a9b6b6538,24,85
69_2,69_2.pdf,Экстракраниальные герминогенные опухоли,"C38.1, C48.0, C49.0, C49.5, C49.9, C56, C62, C62.0, C62.1, C62.9, D15, D20, D21, D28, D29, D36",Дети,2235742,7e90a1106c9db4cc96f7fd6a421ce8fcf6e3711e79011fa914842e8d9b0436d5,32,94
6_2,6_2.pdf,Доброкачественная гиперплазия предстательной железы,N40,Взрослые,1824053,6d53069fc0f89f56fa6ea70734b0492e1dd115fb542dde5a13c698dda32cb1c4,22,120
700_3,700_3.pdf,Сальмонеллез у взрослых ,A02,Взрослые,1365616,5bc61963bc28568de38a412ab933dfba18be492421c001fe38b60bd4a1c92e46,27,64
702_2,702_2.pdf,Врожденный надклапанный стеноз аорты ,Q25.3,Дети,969394,7d72f02d97b7d10244dcffd2bda38374d29c3f55deeb5e78dec244a9ce3dd199,23,44
703_2,703_2.pdf,Сальмонеллез у детей,"A02.0, A02.1, A02.2, A02.8, A02.9",Дети,792260,d5ebacba119ed54b77e456d6ed82758103d67a9c7690f3618513da589c77c30a,23,50
704_2,704_2.pdf,Болезнь Шёйермана,"M40.0, M40.1, M40.2, M42.0, Q76.4, Q77.8","Взрослые, дети",1486407,4c6260dd5bb0ca4e8bdf14ae9899459148db4384c05c8bd3304db5e2928d24ef,12,32
708_2,708_2.pdf,Гастрит и дуоденит,"K29, K31.8",Взрослые,2721333,22c88db240464d8155c3bb0bd5388f7eb43985ab7594ee081b8fb79dd153f12d,18,88
709_2,709_2.pdf,Дефект предсердно-желудочковой перегородки  (Атриовентрикулярный канал) ,Q21.2,"Взрослые, дети",2367053,bb761776f80ca6fa09fb1be5c5ed2acc4b437c4e985c97379008f9a48db786b3,21,72
70_2,70_2.pdf,"Злокачественные новообразования костей и суставных хрящей: остеосаркома, саркома Юинга","C40, C41, D48.0",Дети,2701974,aed73b6e4d90883db580941a8cb744be245cd8e634d04dbd4662307a23ca01e0,62,178
710_2,710_2.pdf,Инородное тело в пищеварительном тракте,T18,"Взрослые, дети",1893314,9851fccf55662e1e4d81855745df0bb6cd69b18337312342cf5b6018971ee8c6,20,85
711_2,711_2.pdf,Алкогольная болезнь печени,"K70.0, K70.1, K70.2, K70.3, K70.4, K70.9",Взрослые,3817628,2985ac96156b58203ceaaa10dea77345a117425fd4f9c4786e442cb43c38b86c,1,0
712_2,712_2.pdf,Врожденный гипотиреоз у детей,"E03.0, E03.1, E07.1, E07.8",Дети,1137447,2416fb44cd7ecc6018ceb346b0e6a5eb96eab0a2b9539372eb9db4603b52e08a,20,53
713_2,713_2.pdf,Хроническая болезнь почек,"N18.1, N18.2, N18.3, N18.4, N18.5, N18.9, N39.1, Q60.0, Q60.3, Q61.4, Q63.0, Q63.1",Дети,5633089,5d00e8c0f4165b4a699e146fb35bc4c56ea97ded7997e3e9cc148b0d1d1ac10f,39,238
714_2,714_2.pdf,Пневмония (внебольничная),"J12, J13, J14, J15, J16, J18",Дети,15927814,ba2620476b0f0dbe2f23aa92dab8840abf978ba89c2698c7730eddfef033e0ba,26,128
715_2,715_2.pdf,Цирроз и фиброз печени,"K72, K74.0, K74.1, K74.2, K74.4, K74.5, K74.6, K76.7",Взрослые,3450849,b8e50cadd10f32dffc5d0dd7e4a48a0fbaeff0860a5f803f8b860a826f4dbe18,1,260
716_1,716_1.pdf,"Болезнь Паркинсона, вторичный паркинсонизм и другие заболевания, проявляющиеся синдромом паркинсонизма","G20, G21.1, G21.2, G21.3, G21.4, G23.1, G23.2, G23.3, G23.8",Взрослые,2161776,79b0b17f62cc3f0d69e8857f568d8e02af19417ad95cd842b294de1e66f976d3,129,454
717_2,717_2.pdf,ВИЧ-инфекция у беременных,"B20, B21, B22, B23, B24, F02.4, O98.7, R75, Z11.4, Z20.6, Z21, Z21, Z71.7, Z83.0",Взрослые,1445309,0534f175556e42a03b4c1493b2a3e690543a425802771d4b98c08a5036ef862d,9,68
718_2,718_2.pdf,Острый гепатит A (ГА) у взрослых,B15,Взрослые,1161558,bc5a51bcbd3d5278f8d41ba960664c3ecb27cb72d78757e117804138bfe0be81,26,72
719_2,719_2.pdf,Инфекция мочевых путей при беременности,"O23, O23.0, O23.1, O23.2, O23.3, O23.4, O23.9, O86.2, O86.3",Взрослые,1556631,5718b6cfe775e21743beac2c8de666951d23fa9c11218247151e5489461637c7,41,72
71_3,71_3.pdf,Ретинобластома,C69.2,Дети,1657392,b93cb7f90e3229a89b4bd962a91f555b71643889850d876ec64bbf83bb29dedd,27,65
720_2,720_2.pdf,Эмболия амниотической жидкостью,"O75.1, O88.1, O88.8","Взрослые, дети",1851984,26445ee8924a6bf6ad03a01c6f0404ee16a3a6ccde7614abcadbee88b36a5bc1,32,69
721_2,721_2.pdf,Привычный выкидыш,"N96, O26.2","Взрослые, дети",897425,30b8ed2829bfc7471761c4cdc2573ff582455b937705e7d7142b92a8cefb0085,19,60
722_2,722_2.pdf,"Недостаточный рост плода, требующий предоставления медицинской помощи матери (задержка роста плода) ","O36.5, O43, P05, P07","Взрослые, дети",1895212,38a53c02b231ae3e909baae5165279d3cd8f682a80e871e63650dcc63ed82f81,4,12
723_2,723_2.pdf,Венозные осложнения во время беременности и послеродовом периоде. Акушерская тромбоэмболия,"O22.0, O22.1, O22.2, O22.3, O22.4, O22.5, O22.8, O22.9, O87.1, O87.2, O87.3, O87.8, O87.9, O88.2, O88.8","Взрослые, дети",1653180,3dbe62701a4aaa10b0528f4bbb2a303996dafc7394364235d54c0aa2d681f1d7,25,119
724_2,724_2.pdf,Острые респираторные вирусные инфекции (ОРВИ) у взрослых,"B34.0, B34.2, B34.9, B97.0, B97.4, J00, J01, J02, J03, J04, J05, J06, J20, J21, J22",Взрослые,1577490,ae947908ea44ddf3e0b83f8b111fefc8088002a893d01137143f4becec06bd6d,16,96
726_2,726_2.pdf,Нервно-мышечный сколиоз,M41.4,"Взрослые, дети",3766466,882844b9dacdde8f2dfa85bd69c7ca1112bb00a6d58c5e1885194c62504f21da,25,88
728_2,728_2.pdf,Закрытая травма груди,"S20.0, S20.1, S20.2, S20.3, S20.4, S20.7, S20.8, S22.2, S22.3, S22.4, S22.5, S23.4, S25.0, S25.1, S25.2, S25.3, S25.4, S25.5, S25.7, S25.8, S25.9, S26.0, S26.8, S26.9, S27.0, S27.1, S27.2, S27.3, S27.4, S27.5, S27.6, S27.7, S27.8, S27.9, S28.0, S29.0, S29.7, S29.8, S29.9",Взрослые,1128781,1b637bef2d1e8d49100bb35a8bf925695a3f757fd107ede7d2d3434fddb83380,22,153
730_2,730_2.pdf,Дефект аортолегочной перегородки ,"I27.8, Q21.4","Взрослые, дети",2595806,0a64d32e5eced7f5a9500385ae55dee3247890c731dc01f4de52ae5229f98b81,27,101
731_2,731_2.pdf,Врожденный стеноз клапана легочной артерии,Q22.1,Дети,1695826,35b125243afcb17fb8cfafbd1b686f0ab8704defd8efcad51696b3fb4b8612f6,26,68
732_2,732_2.pdf,Очаговая травма головного мозга,"S06.1, S06.2, S06.3, S06.4, S06.5, S06.6, S06.7",Взрослые,2584693,397d7b9447fea56f77d93f02418fd67937a845cf9a30f06b3f099b0c8e17d806,20,77
733_2,733_2.pdf,Открытые раны головы,"S00.0, S00.7, S00.8, S00.9, S01.0, S01.7","Взрослые, дети",1235570,91fff5f994a7933526887175e17f947a6bbc31006a88dbf1236d16a598d3626a,15,23
734_2,734_2.pdf,Сотрясение головного мозга,S06.0,Взрослые,1000097,785a9cbdb95b2ddd7386985b54fdc81de4bd47d5522e3e44c7315b9d6f476440,12,30
735_1,735_1.pdf,Первичные иммунодефициты с преимущественной недостаточностью синтеза антител,"D80.0, D80.1, D80.2, D80.3, D80.4, D80.5, D80.6, D80.7, D80.8, D80.9, D83.0, D83.1, D83.2, D83.8, D83.9","Взрослые, дети",1207163,5c4440b85a1b221a297f3c38c3cb250af39e93a514a081e2d17e0b7a52891809,27,78
736_2,736_2.pdf,Саркоидоз,"D86.0, D86.1, D86.2, D86.3, D86.8, D86.9","Взрослые, дети",3472398,b8da5d5ca2a18d98f2bb3e9086f7137e7f4832971446fa771c83d3f44736ee21,32,113
737_2,737_2.pdf,Общий артериальный ствол,"I27.8, Q20.0","Взрослые, дети",2458532,881e51474f6358428417acb2178b37b1af3a4647b764522808200f80df68906f,26,113
738_2,738_2.pdf,Аденоматозный полипозный синдром,D12,Взрослые,16778208,a93cb8803d4f98d7356f03086cb86c8256f7ddf6b527fe9e7e83f053c995d37f,1,0
739_2,739_2.pdf,Рассеянный склероз,"G35, G36.9, G37.9","Взрослые, дети",13557817,1dd77704c6462c32c27d36a17f9648f714b95fc47ba60504347fffd4e27c4466,58,228
740_3,740_3.pdf,Аниридия врожденная,Q13.1,Дети,1290201,86f62c8a00a8440488768909f54e2dc4ad5f3007b12a44c5301367ecc8478527,26,73
741_1,741_1.pdf,Эпилепсия и эпилептический статус у взрослых и детей,"F80.3, G40.0, G40.1, G40.2, G40.3, G40.4, G40.5, G40.6, G40.7, G40.8, G40.9, G41.0, G41.1, G41.2, G41.8, G41.9, G83.8, P90, R56.0, R56.8","Взрослые, дети",5495360,d42c1cf82eaaad7649d88131a3e030697c863520b1aa79a943429130e3b5845f,26,341
742_1,742_1.pdf,"Делирий, не обусловленный алкоголем и другими психоактивными веществами, у лиц пожилого и старческого возраста",F05,Взрослые,897702,1cde6afaef072e5ad561f2dc17e4fdc3c6ea47a5fad82e092a171dd78b14ffae,30,64
743_2,743_2.pdf,Острые отравления опиоидными наркотическими веществами,"T40.0, T40.1, T40.2, T40.3","Взрослые, дети",2198338,5abdac48e75798c9c8d849e742e63f15ad29381010ccaa5aa80906a6248d107b,10,34
744_2,744_2.pdf,Врожденная митральная недостаточность (ВМН),"I05.1, I08.0, I34.0, I34.1, I34.8, Q23.3",Дети,1506231,fb776334a4829fc0b4853299c8c9986592807b28f7e08d66acaa4fcf29345782,25,102
745_2,745_2.pdf,Врожденный подклапанный стеноз аорты,Q24.4,Дети,1678518,82754e5c976b4fb08d3394afd5fa23c504d5c3e8dea168ff6ba87ffa62247f38,27,67
746_2,746_2.pdf,Перикардиты,"I30, I30.0, I30.1, I30.8, I30.9, I31, I31.0, I31.1, I31.2, I31.3, I31.8, I31.9, I32, I32.0, I32.1, I32.8, I97.0",Взрослые,3650228,9c5a6e259c4c0994d74aa5f95c6176151310223b051a85bc0995900146d11eaa,67,193
747_2,747_2.pdf,Лекарственные поражения печени (ЛПП),K71,Взрослые,2102301,463ff9d4b9139393a9c7fb82eea336c4945e3e6d3fa4977cbecbd074b783b51d,48,208
748_2,748_2.pdf,Неалкогольная жировая болезнь печени,"K75.8, K76.0",Взрослые,4305985,e290ff9b770a003bed1de6ba53bf6d77d665816b62bd7a4159ebd4c6b144f55a,34,161
749_2,749_2.pdf,Грипп у взрослых,"J09, J10, J11",Взрослые,1898910,ab7b7ac56709cd542a52ebeb0cc7cc58f407a35909b03938f7e81382937964b8,24,116
74_2,74_2.pdf,Рак щитовидной железы,C73,Дети,1885958,e057c815756b702f2dc1eaa5bb975c640278f7bcfb7fceb6aae0de7592ea8990,40,114
750_1,750_1.pdf,Соматическая дисфункция,"M99.0, M99.8, M99.9","Взрослые, дети",4127670,f16e43436e86139eaf8eaea7833d3d15187917b09acbfd9bfb108d66c8d5f62e,53,154
751_1,751_1.pdf,Другие атрофические изменения кожи,L90.8,Взрослые,11536423,50245a0b6cfd30390e8311f2eada8bf3cce545d7177c5a1330cfce09eb9b8cbe,1,0
752_1,752_1.pdf,Нарушения липидного обмена,"E78.0, E78.1, E78.2, E78.3, E78.4",Взрослые,3153582,bcc9a3c975973bd001b12e665d960382756392883600f176a78cb2cd857ce5c4,34,118
753_1,753_1.pdf,Посттравматическое стрессовое расстройство,F43.1,Взрослые,2598406,6569437d4356a428c73da330ba889d90b72d988f0e1dd907321df0499b11ec9b,31,192
754_1,754_1.pdf,Коарктация аорты,Q25.1,"Взрослые, дети",2172527,7598312ee7640aeec82ef05bc756d126b11ee97125a7e3d01600353677379938,25,77
755_1,755_1.pdf,Ротавирусный гастроэнтерит у детей,A08.0,Дети,703504,9ec9de51dc4a3cf195620b4c3b35ac8ac0954ea012c3c54d7dfe5bbdbedc4633,22,43
756_1,756_1.pdf,Доброкачественные остеогенные и хондрогенные опухоли носа и околоносовых пазух,D14.0,Взрослые,1349855,b6e7d3435e5a87636b90533ff0060208af7700ea369077679bbbf86cb17d803a,19,48
757_1,757_1.pdf,Семейная средиземноморская лихорадка (Наследственный семейный амилоидоз),E85.0,Дети,4388774,cfb5b778182b190884f240fa12316f758116779527b916a83acacb209c2c1c90,33,279
758_1,758_1.pdf,"Криопирин-ассоциированные периодические синдромы (Другие уточненные нарушения с вовлечением иммунного механизма, не классифицированные в других рубриках)",D89.8,Дети,3692391,8de69951d6a1f4ab3d033a87812b5e79ab071080a90465b6b5b72b8fdc6b7d7a,26,226
759_1,759_1.pdf,"Периодический синдром, ассоциированный с мутацией гена рецептора фактора некроза опухоли (TRAPS) (Другие уточненные нарушения с вовлечением иммунного механизма, не классифицированные в других рубриках) ",D89.8,Дети,4152181,c2355cf17709106884247ea86fd5014390333b80ec43c4b0440a94731b853ebf,24,235
75_2,75_2.pdf,Опухоли слюнных желез у детей,"C06.9, C07, C08, D10.3, D11",Дети,1425727,a07975bda4d8e1b069d8e7d7d6422f0a4b2569499555b949b01868e930793b83,22,54
760_1,760_1.pdf,Прижизненное донорство почки,Z52.4,Взрослые,1095507,fc99e3c311d573e7a398438a27a1c3170c9e95f6bf4b73c778daaa828a5f2785,24,73
761_1,761_1.pdf,"Трансплантация поджелудочной железы, наличие трансплантированной поджелудочной железы, отмирание и отторжение трансплантата поджелудочной железы","T86.8, Z94.8",Взрослые,1352173,0aea33725ddf37db52010e9872ea61d0948bf2ea9c032feeba44a99cec1a7050,38,93
762_1,762_1.pdf,"Трансплантация сердца, наличие трансплантированного сердца, отмирание  и отторжение трансплантата сердца","T86.2, Z94.1","Взрослые, дети",2416485,469bf41121e722bd448d3cb96fed5eead6f6f962d78e09de81bb1b0577b942e7,90,226
763_2,763_2.pdf,Меланоформный невус,D22,"Взрослые, дети",2783832,f1d5370d4bdc9d34483c33b6981ec8821173cad044d5c23273b168e4dc9b5dc3,27,108
764_1,764_1.pdf,Полипы эндометрия,N84.0,Взрослые,913162,ebc60043ccb1340846b5278fdb02e314cdfb42e8772f66c4fdb5d97e81539126,21,36
765_1,765_1.pdf,Болезни бартолиновой железы,N75,Взрослые,773883,0e54289220fdfcf510f7e7834408abc818d76fb8654c3bc7d9ea1ae3ef0d0ec0,21,32
766_1,766_1.pdf,"Медицинская помощь матери при установленном или предполагаемом несоответствии размеров таза и плода.  Лицевое, лобное или подбородочное предлежание плода, требующее предоставления медицинской помощи матери","O32.3, O33, O33.0, O33.1, O33.2, O33.3, O33.4, O33.5, O33.6, O33.8, O33.9, O64.2, O64.3, O65, O65.0, O65.1, O65.2, O65.3, O65.4, O65.5, O65.8, O65.9","Взрослые, дети",1445758,fa467bb0663658edcf5f2b65ab5f0dca5ac969337251bbbbcebfca0f5c4f853f,26,59
767_1,767_1.pdf,Патологическое прикрепление плаценты (предлежание и врастание плаценты),"O43.0, O43.1, O43.2, O44.0, O44.1","Взрослые, дети",1411400,2135769d330292c697366561e0efcb687bda5fe3b73ac0a6eb4beec5395ba0fc,29,88
768_1,768_1.pdf,Разрывы промежности при родоразрешении и другие акушерские травмы (акушерский травматизм),"O26.7, O70, O71","Взрослые, дети",805285,be5627864e43c4d42fda3197f2771a6995108d8779304c398977061c6eb493a1,34,69
769_1,769_1.pdf,Гемангиома инфантильная,D18.0,Дети,3292644,f2f4a7055448b45ae1fb30c8696146c6d7821756595380bc7037f0e4af389bf7,23,71
76_2,76_2.pdf,Саркомы мягких тканей,"C22.4, C48.0, C49.0, C49.1, C49.2, C49.3, C49.4, C49.5, C49.6, C49.8, C49.9, C76.3",Дети,2639206,480f7ec8d2f7acc799864d56edea6ea68f25fd41811e657289425df7c51c946a,58,219
770_1,770_1.pdf,Нарушение обмена фосфора (Гипофосфатазия),E83.3,"Взрослые, дети",2156152,dd6c6ab2a483a285caa285ffd04c56774faa0329c603e0e36c9a91abbe800272,33,83
771_1,771_1.pdf,Острый гепатит С (ОГС) у взрослых,B17.1,Взрослые,1195135,208f64a5c5e24dec69be59b4a51e9244a8d26e94e64200a40d4f73f1f6328d1c,34,67
772_1,772_1.pdf,Трехпредсердное сердце,Q24.2,"Взрослые, дети",1364617,da7dae383c3903a39bf41cc2da3ca76ee684f12175110ab8018ac86e24ddcbda,23,47
773_1,773_1.pdf,Прогрессирующая мышечная дистрофия Дюшенна. Прогрессирующая мышечная дистрофия Беккера,G71.0,Дети,1727476,5efcaf9413ae6f851447c90eb2b170102600f70a7cbd452cdf0b342946f13dc2,39,138
774_1,774_1.pdf,"Признаки внутриутробной гипоксии плода, требующие предоставления медицинской помощи матери","O36.3, O36.8, O36.9, O68.0, O68.1, O68.2, O68.3, O68.8, O68.9, O69.0, O69.1, O69.2, O69.3, O69.4, O69.5, O69.8, O69.9, P20.0, P20.1, P20.9","Взрослые, дети",938155,7dd8bb5930aabfcd85a20dffd1535df3cdc35d7b842078b43e0af7040b5c375a,21,54
775_1,775_1.pdf,"Оперативные влагалищные роды (Роды одноплодные, родоразрешение с наложением щипцов или с применением вакуум-экстрактора)","O66.5, O81, O81.0, O81.1, O81.2, O81.3, O81.4, O81.5","Взрослые, дети",1020477,a8c527866af9774ad68214a4a253170f790fc6ea1ccd6e0871def90a1500ba80,20,46
776_1,776_1.pdf,Инфекции амниотической полости и плодных оболочек (хориоамнионит),O41.1,"Взрослые, дети",641534,b319e545d544fb51b6ad13e65eeb632ce04f82e36af2495f153ea5adffff3fdc,19,46
777_1,777_1.pdf,Дискогенная пояснично-крестцовая радикулопатия,"G55.1, M51.1",Взрослые,1178928,1a2ef3ab07ae020a2e75ec56fadabce6b39e1dc37e74a29b87deb250ca2f94aa,27,70
778_1,778_1.pdf,Скелетно-мышечные (неспецифические) боли в нижней части спины,M54.5,Взрослые,1200583,aad50ae23686cbdc6cd61e7d6ef240c4770d0a658197477118fb2c2b711f8a9c,25,66
779_1,779_1.pdf,Врожденные и приобретенные аномалии и деформации зубочелюстной системы  и лицевого черепа,"K07.0, K07.1, K07.4, Q18",Взрослые,974195,8017c3795a93f7f719c821cbb4526369bb71ee80d61be06fba9860fa76661baa,11,19
780_1,780_1.pdf,5q-ассоциированная спинальная мышечная атрофия ,"G12.0, G12.1",Взрослые,3946635,6014edbd7fe475c90a6b8c78200f005fd30a6a1b82ae92008f9772acbc1f812a,36,136
781_1,781_1.pdf, Периоральный дерматит,L71.0,"Взрослые, дети",576789,e37d3add5d8ca94d179fd668639a7962f6359efe0717e442de0fb50e011ede64,21,28
782_1,782_1.pdf,Миопическая макулярная дегенерация (Миопическая макулопатия),H44.2,Взрослые,4656941,fabdff06d1c7af22645c8afe4e51b3aef168ec7ff26691cb01baeec267bd726d,25,90
783_1,783_1.pdf,Гиперчувствительный пневмонит,"J67, J84.1",Взрослые,2564502,845172d7326a88835d09c3c778043b884ad4778a75f9e5e79aa81a32c0252486,22,65
784_1,784_1.pdf,"Психические и поведенческие расстройства,  вызванные употреблением алкоголя Синдром отмены алкоголя (алкогольное абстинентное состояние)",F10.3,"Взрослые, дети",1001390,e2b6a68124268bbca6863dde26cd8cb27a914aa02b7c074bba88acb865e84f08,23,56
785_1,785_1.pdf,Искусственный аборт (медицинский аборт) ,"O04, O06, O07, O35","Взрослые, дети",1412300,af87d51c3294403c5978a3f64006332578c923edd42909d747b6ec00abaa1c15,18,48
786_1,786_1.pdf,Урогенитальные свищи ,"N32.1, N32.2, N36.0, N82, N82.0, N82.1, N82.9",Взрослые,942159,0302c71c1a1bb6febaba6fb73efe4898a3ea52070999fc169843c64133d937f8,22,39
787_1,787_1.pdf,Увеиты неинфекционные,"H20.0, H20.1, H20.2, H20.8, H20.9, H22.1, H30, H30.0, H30.1, H30.2, H30.8, H30.9, H35.0, H40.4, H43.3, H44.1","Взрослые, дети",933435,77443e82f843dddfc2eec85c334f5c9f225df50f5f21383773b7e9fcb70265dd,20,83
788_1,788_1.pdf,"Недостаточность 3-метилкротонил-КоА карбоксилазы (3-метилкротонилглицинурия, метилкротонил КоА карбоксилазная недостаточность)",E71.1,"Взрослые, дети",1879262,5afa6703e2c3e58a49e2caeaec3c066f024bbdbb8674782916725082d7e144fc,27,66
789_1,789_1.pdf,"Недостаточность митохондриальной ацетоацетил-КоА-тиолазы (дефицит бета-кетотиолазы, дефицит Т2)",E71.1,"Взрослые, дети",1945752,9c478648a19fe3e2a7c6940752931e16f6ab500e29133587dae491f315dcde8c,26,59
78_2,78_2.pdf,Нейробластома,"C38.2, C47.0, C47.3, C47.4, C47.5, C47.6, C47.8, C47.9, C48.0, C74.1, C74.9, C76.0, C76.1, C76.2, C76.7, C76.8, D48.3",Дети,3281984,5c428d1c9a4604e892f6e715f696759a56a75431522941bb5ccfd4abe5d452c7,7,44
790_1,790_1.pdf,Дефицит 3-гидрокси-3-метилглутарил-КоА лиазы,E71.1,"Взрослые, дети",2696471,38e167a7cac2220279a98284e26b7a340701ff0c03509d91cb875c5b560deb9b,28,55
791_1,791_1.pdf,Послеродовые инфекционные осложнения,"O08.0, O75.3, O85, O86.0, O86.1, O86.4, O86.8, O90.0, O90.1, O90.2, O90.8, O90.9, O91.1, O99.5","Взрослые, дети",13032428,a07240bb3c3b0858f7fac5a1a26f841fa4ff9bfc039b365ffe0ca1953f0031b8,35,100
792_1,792_1.pdf,Локализованный гипертрихоз,L68.2,Взрослые,349256,f5a4bb6e397bfbb9c5c2023362bbba313d965604370477de9ef781e6af884cb5,23,33
793_1,793_1.pdf,Синдром дефицита Glut1,G40.4,"Взрослые, дети",2721560,d23c0fe71ed77661d7a8506e907f0347cbb0b47e58832a6beaf32da601d2c11f,48,119
794_1,794_1.pdf,Сквозной макулярный разрыв Витреомакулярный тракционный синдром ,H35.3,Взрослые,872754,2acda064790c5f6c1e24c3ee54ba3f498eb68151f0adc58afe171c83ac959ed5,28,57
795_1,795_1.pdf,"Трансплантация легкого  (легких), трансплантация  легочно – сердечного комплекса, наличие трансплантированного легкого, наличие трансплантированного  легочно – сердечного комплекса , отмирание и отторжение трансплантата легкого, отмирание и отторжение  легочно – сердечного трансплантата","E84.0, E84.9, I27.0, I27.8, I27.9, I28, J43.9, J44.9, J47, J84, J98, J98.4, J99.1, T86.3, T86.8, Z94.2, Z94.3","Взрослые, дети",4528518,c7d28e83611ca51fa18446421c33622d2300b34a4f1cf94796c56aa8becc4344,39,179
796_1,796_1.pdf,Негонококковый (неспецифический) уретрит у мужчин,"A49.3, A56.0, A59.0, A60, A63.8, B37.4, B96.8, N34.1",Взрослые,2283071,6bb536e9680292807e3a08e7ba0edad0ba53b41f25e36f0b4831f42189aabd95,23,57
797_1,797_1.pdf,Предменструальный синдром,N94.3,"Взрослые, дети",1580215,93fcc63b314948ac70a752a75c99e719bf68cc37b8bc03f0fbe9556cb6f8f76a,20,60
798_1,798_1.pdf,Наследственные дистрофии сетчатки,"H35, H35.5, H35.8, H36.8","Взрослые, дети",1187724,0e0c8a51b1ecbf4cda54ef0ed9d9747fdd2c444381e5c549288d8f403d1eef20,20,59
799_1,799_1.pdf,Нормальный послеродовый период (послеродовая помощь и обследование),"O73.0, O73.1, O92.0, O92.2, O92.3, O92.4, O92.5, O92.6, O92.7, Z39.0, Z39.1, Z39.2","Взрослые, дети",1069504,dc100eacd3c7ef230e4378e8c330d979347ca5826e451e71771392b3c36f5649,16,50
79_2,79_2.pdf,ВИЧ-инфекция у взрослых,"B20, B21, B22, B23, B24, F02.4, R75, Z11.4, Z20.6, Z21, Z71.7, Z83.0",Взрослые,2664985,adb96667fccabe844006149b25d1a7ced565944d461b3e8b7ba7b0e2fc7978e1,38,221
7_2,7_2.pdf,Мочекаменная болезнь,"N20, N20.0, N20.1, N20.2, N20.9",Взрослые,2235505,76b62432f041d55253f2860a626121f0ae55e383b28d24e593c202d339633b08,38,146
800_1,800_1.pdf,Преждевременная отслойка плаценты,"O45, O46","Взрослые, дети",1075152,26b3d99e86c7af8cc590c4f52afa856e1d1f36ff41de5c62194621220996cce3,24,53
801_1,801_1.pdf,Хроническая воспалительная  демиелинизирующая полирадикулонейропатия,"G61.8, G61.9, G62.8, G62.9",Взрослые,1596164,3c2b5b587e13123be274487f23a4bfa36508a54cfa478abbd4d000d30e77ce48,33,91
802_1,802_1.pdf,Чрезмерная рвота беременных,"O21, O21.0, O21.1, O21.2, O21.8, O21.9","Взрослые, дети",854883,9a15ca8f89fc52eacc2b865372b426dd7fcadbb17cccf0b37cf02c9d8d43447a,1,54
803_1,803_1.pdf,Стриктура уретры у детей,"N35.0, N35.1, N35.8, N35.9, N99.1, Q64.3",Дети,707953,fd6f4d3988305cace2ff43c5ddd04a4b78343d2bcb8e8a34f1a1b6e96aa32bfe,19,42
804_1,804_1.pdf,Приобретенная чистая красноклеточная аплазия (эритробластопения),"D60.0, D60.1, D60.8, D60.9","Взрослые, дети",715215,102cc1637b0e288366827a889c1a89d1bc9b191b8eaae552de133b36cd3eb202,24,49
805_1,805_1.pdf,Амиодарон-индуцированная дисфункция щитовидной железы,"E03.2, E05.8",Взрослые,1236187,ed4f83758de7aee9f7e5c14386d74d27b2571fa5c4ad11584ded2079b069a271,24,54
806_1,806_1.pdf,Дефект межжелудочковой перегородки ,"I27.8, Q21.0","Взрослые, дети",2058455,c80fcd93a27c625fb6c27e70188889a9ff178178f5173805862f81d9cdea7c94,22,88
